rid,UserLanguage,platform,duration,latitude,longitude,age,gender,firstlang,country,emotion,valence,arousal,temp_cat,response
R_4,English,prolific,400,28.44090271,-82.45469666,27,Male,English,United States,"Relaxed, Calm",4,3,temp20,1
R_4,English,prolific,400,28.44090271,-82.45469666,27,Male,English,United States,"Dull, Bored",4,3,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Jittery, Nervous",7,5,temp20,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Relaxed, Calm",7,5,temp10,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Active, Alert",7,5,temp20,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Tense, Bothered",7,5,temp40,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Relaxed, Calm",7,5,temp20,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Active, Alert",7,5,temp30,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Dull, Bored",7,5,temp20,3
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp10,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Tense, Bothered",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Energetic, Excited",7,5,temp10,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Dull, Bored",7,5,temp10,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Happy, Satisfied",7,5,temp10,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp10,3
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Blue, Uninspired",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Active, Alert",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Relaxed, Calm",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Jittery, Nervous",7,5,temp30,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Energetic, Excited",7,5,temp40,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Relaxed, Calm",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Passive, Quiet",7,5,temp30,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Blue, Uninspired",7,5,temp10,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Energetic, Excited",7,5,temp20,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Blue, Uninspired",7,5,temp0,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Happy, Satisfied",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Energetic, Excited",7,5,temp30,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Secure, At ease",7,5,temp30,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Secure, At ease",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Passive, Quiet",7,5,temp20,3
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Tense, Bothered",7,5,temp30,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Dull, Bored",7,5,temp30,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Blue, Uninspired",7,5,temp30,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Happy, Satisfied",7,5,temp30,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp20,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Active, Alert",7,5,temp10,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Happy, Satisfied",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp0,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Jittery, Nervous",7,5,temp40,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Energetic, Excited",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Passive, Quiet",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Jittery, Nervous",7,5,temp10,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Relaxed, Calm",7,5,temp30,3
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Tense, Bothered",7,5,temp10,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Happy, Satisfied",7,5,temp20,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp30,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Dull, Bored",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Blue, Uninspired",7,5,temp20,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Secure, At ease",7,5,temp40,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp20,2
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Secure, At ease",7,5,temp20,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Secure, At ease",7,5,temp10,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Tense, Bothered",7,5,temp20,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Dull, Bored",7,5,temp0,5
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Passive, Quiet",7,5,temp10,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp30,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Passive, Quiet",7,5,temp0,4
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Jittery, Nervous",7,5,temp0,1
R_5,Spanish,social,428,20.79139709,-103.4941025,39,Female,Spanish,Mexico,"Active, Alert",7,5,temp40,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Happy, Satisfied",7,6,temp40,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Passive, Quiet",7,6,temp10,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Enthusiastic, Inspired",7,6,temp0,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Tense, Bothered",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Dull, Bored",7,6,temp10,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Unhappy, Dissatisfied",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Enthusiastic, Inspired",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Enthusiastic, Inspired",7,6,temp40,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Energetic, Excited",7,6,temp0,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Active, Alert",7,6,temp0,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Active, Alert",7,6,temp30,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Dull, Bored",7,6,temp0,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Tense, Bothered",7,6,temp0,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Unhappy, Dissatisfied",7,6,temp0,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Relaxed, Calm",7,6,temp30,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Energetic, Excited",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Secure, At ease",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Blue, Uninspired",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Jittery, Nervous",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Enthusiastic, Inspired",7,6,temp30,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Blue, Uninspired",7,6,temp30,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Happy, Satisfied",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Relaxed, Calm",7,6,temp40,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Secure, At ease",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Blue, Uninspired",7,6,temp0,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Secure, At ease",7,6,temp0,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Energetic, Excited",7,6,temp30,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Passive, Quiet",7,6,temp40,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Jittery, Nervous",7,6,temp30,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Dull, Bored",7,6,temp30,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Jittery, Nervous",7,6,temp0,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Blue, Uninspired",7,6,temp10,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Energetic, Excited",7,6,temp40,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Happy, Satisfied",7,6,temp0,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Relaxed, Calm",7,6,temp0,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Tense, Bothered",7,6,temp40,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Secure, At ease",7,6,temp30,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Unhappy, Dissatisfied",7,6,temp30,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Tense, Bothered",7,6,temp30,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Passive, Quiet",7,6,temp0,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Blue, Uninspired",7,6,temp40,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Unhappy, Dissatisfied",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Dull, Bored",7,6,temp40,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Tense, Bothered",7,6,temp10,4
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Relaxed, Calm",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Jittery, Nervous",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Secure, At ease",7,6,temp40,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Dull, Bored",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Happy, Satisfied",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Unhappy, Dissatisfied",7,6,temp40,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Relaxed, Calm",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Enthusiastic, Inspired",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Passive, Quiet",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Active, Alert",7,6,temp20,3
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Passive, Quiet",7,6,temp30,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Active, Alert",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Active, Alert",7,6,temp40,5
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Energetic, Excited",7,6,temp10,2
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Jittery, Nervous",7,6,temp40,1
R_6,Chinese,social,1423,49.26629639,-122.7815018,39,Female,Chinese,Canada,"Happy, Satisfied",7,6,temp30,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Happy, Satisfied",4,9,temp40,5
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Passive, Quiet",4,9,temp40,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Happy, Satisfied",4,9,temp20,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Energetic, Excited",4,9,temp30,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Enthusiastic, Inspired",4,9,temp40,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Secure, At ease",4,9,temp0,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Active, Alert",4,9,temp10,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Energetic, Excited",4,9,temp20,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Jittery, Nervous",4,9,temp0,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Dull, Bored",4,9,temp10,5
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Happy, Satisfied",4,9,temp0,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Jittery, Nervous",4,9,temp10,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Energetic, Excited",4,9,temp40,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,9,temp40,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Active, Alert",4,9,temp0,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,9,temp20,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Tense, Bothered",4,9,temp40,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Happy, Satisfied",4,9,temp10,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Secure, At ease",4,9,temp30,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Energetic, Excited",4,9,temp0,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Active, Alert",4,9,temp40,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Enthusiastic, Inspired",4,9,temp10,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Relaxed, Calm",4,9,temp30,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Blue, Uninspired",4,9,temp40,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Energetic, Excited",4,9,temp10,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Blue, Uninspired",4,9,temp20,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Enthusiastic, Inspired",4,9,temp20,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Jittery, Nervous",4,9,temp20,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,9,temp10,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Secure, At ease",4,9,temp20,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Relaxed, Calm",4,9,temp20,2
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Tense, Bothered",4,9,temp30,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Dull, Bored",4,9,temp0,5
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Relaxed, Calm",4,9,temp10,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Secure, At ease",4,9,temp40,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Dull, Bored",4,9,temp30,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Dull, Bored",4,9,temp40,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Passive, Quiet",4,9,temp20,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Happy, Satisfied",4,9,temp30,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Dull, Bored",4,9,temp20,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Enthusiastic, Inspired",4,9,temp30,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Active, Alert",4,9,temp30,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Passive, Quiet",4,9,temp10,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Jittery, Nervous",4,9,temp30,4
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Tense, Bothered",4,9,temp20,3
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Passive, Quiet",4,9,temp0,1
R_7,English,prolific,420,53.7881012,-1.600799561,44,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,9,temp30,1
